url,label,source
https://update-uidai-kyc.work/wallet/refund?amt=4999,phishing,synthetic_pattern
https://moodle.org/services,safe,synthetic_known_good
https://jio.account-verify.work/claim-reward,phishing,synthetic_pattern
https://www.cert-in.org.in/search?q=cyber+safety,safe,synthetic_known_good
https://github.com/en/home,safe,synthetic_known_good
https://icici-netbanking.buzz/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://www.npci.org.in/info/portal,safe,synthetic_known_good
https://www.gov.in/en/public/portal,safe,synthetic_known_good
http://paytm.account-verify.click/otp-verify,phishing,synthetic_pattern
https://uidai-secure-login.rest/otp-verify,phishing,synthetic_pattern
https://www-netflix.icu/secure/account,phishing,synthetic_pattern
http://www.incometax.gov.in/account/summary,safe,synthetic_known_good
http://bhim-rewards.rest/wallet/refund?amt=4999,phishing,synthetic_pattern
https://www.amazon.in/docs/guide,safe,synthetic_known_good
https://www.digilocker.gov.in/account/summary,safe,synthetic_known_good
https://sbi.com@cf-login.sbs/verify,phishing,synthetic_at_trick
http://arnazon.com/wallet/refund?amt=4999,phishing,synthetic_typosquat
http://143.107.209.243:4433/update-card-details,phishing,synthetic_ip_host
https://moodle.org/search?q=cyber+safety,safe,synthetic_known_good
https://irctc.co.in/account/summary,safe,synthetic_known_good
https://indiapost.gov.in/account/summary,safe,synthetic_known_good
https://secure.bhim-online.click/claim-reward,phishing,synthetic_pattern
https://nic.in/services,safe,synthetic_known_good
https://secure.jio-online.icu/secure/account,phishing,synthetic_pattern
http://176.253.236.186:4433/netbanking/login.jsp,phishing,synthetic_ip_host
https://bhim.verify.com.tk-serv.fit/secure/account,phishing,synthetic_deep_subdomain
https://amazn.in/netbanking/login.jsp,phishing,synthetic_typosquat
https://www.passportindia.gov.in/info/public/info,safe,synthetic_known_good
https://www-hdfc.work/netbanking/login.jsp,phishing,synthetic_pattern
https://www.google.com/faq,safe,synthetic_known_good
https://netflix-netbanking.icu/wallet/refund?amt=4999,phishing,synthetic_pattern
http://sbionline.top/otp-verify,phishing,synthetic_typosquat
https://tn.gov.in/faq,safe,synthetic_known_good
http://109.245.113.253:8080/verify?id=8823&token=a91k2,phishing,synthetic_ip_host
https://update-flipkart-kyc.fit/login.php,phishing,synthetic_pattern
https://python.org/about,safe,synthetic_known_good
https://www.python.org/faq,safe,synthetic_known_good
https://tinyurl.com/i9z93,phishing,synthetic_shortener
https://www.cybercrime.gov.in/citizen/en,safe,synthetic_known_good
https://epfindia.gov.in/about,safe,synthetic_known_good
http://109.208.168.252/wallet/refund?amt=4999,phishing,synthetic_ip_host
https://www.gov.in/docs/guide,safe,synthetic_known_good
https://secure.paytm-online.cyou/wallet/refund?amt=4999,phishing,synthetic_pattern
https://rb.gy/v32bi3u8,phishing,synthetic_shortener
https://www.npci.org.in/help/contact,safe,synthetic_known_good
http://airtel-secure-login.sbs/update-card-details,phishing,synthetic_pattern
http://www.passportindia.gov.in/account/summary,safe,synthetic_known_good
http://sbi.account.co.loan-serv.win/otp-verify,phishing,synthetic_deep_subdomain
https://www.tn.gov.in/help/contact,safe,synthetic_known_good
https://www.cert-in.org.in/services,safe,synthetic_known_good
http://204.54.237.115/signin?next=%2Faccount,phishing,synthetic_ip_host
https://www-uidai.buzz/otp-verify,phishing,synthetic_pattern
https://hdfcbank.com/faq,safe,synthetic_known_good
https://www.google.com/services,safe,synthetic_known_good
https://xn--irctc-9ua.cyou/login,phishing,synthetic_punycode
https://www.paytm.com/citizen/public,safe,synthetic_known_good
https://www.github.com/public/forms/info,safe,synthetic_known_good
https://www.irctc.co.in/citizen/downloads/services/portal,safe,synthetic_known_good
https://www.epfindia.gov.in/services,safe,synthetic_known_good
https://xn--paytm-9ua.ml/login,phishing,synthetic_punycode
https://www.digilocker.gov.in/en/home,safe,synthetic_known_good
https://cutt.ly/6i1vdr2,phishing,synthetic_shortener
https://flipkartt.com/claim-reward,phishing,synthetic_typosquat
https://phonepe.com/account/summary,safe,synthetic_known_good
https://secure.irctc-online.win/secure/account,phishing,synthetic_pattern
https://paytm-secure-login.tk/claim-reward,phishing,synthetic_pattern
https://swayam.gov.in/faq,safe,synthetic_known_good
https://irctc.co.in/login,safe,synthetic_known_good
https://www.onlinesbi.sbi/services/en/portal/en,safe,synthetic_known_good
https://www.cert-in.org.in/help/contact,safe,synthetic_known_good
http://nic.in/about,safe,synthetic_known_good
https://irctc.account-verify.rest/update-card-details,phishing,synthetic_pattern
https://swayam.gov.in/about,safe,synthetic_known_good
https://python.org/en/home,safe,synthetic_known_good
https://github.com/,safe,synthetic_known_good
https://airtel-refund-claim.xyz/login.php,phishing,synthetic_pattern
https://axis.login.com.cyou-serv.win/netbanking/login.jsp,phishing,synthetic_deep_subdomain
http://204.3.57.47/update-card-details,phishing,synthetic_ip_host
https://xn--flipkart-9ua.cf/login,phishing,synthetic_punycode
https://secure.flipkart-online.ga/secure/account,phishing,synthetic_pattern
https://www.incometax.gov.in/docs/guide,safe,synthetic_known_good
https://www.cybercrime.gov.in/help/contact,safe,synthetic_known_good
http://www.epfindia.gov.in/docs/guide,safe,synthetic_known_good
https://www.irctc.co.in/en/home,safe,synthetic_known_good
https://www.wikipedia.org/en/home,safe,synthetic_known_good
https://www.passportindia.gov.in/,safe,synthetic_known_good
http://jio.login.com.win-serv.rest/verify?id=8823&token=a91k2,phishing,synthetic_deep_subdomain
https://www.phonepe.com/services,safe,synthetic_known_good
https://www.irctc.co.in/citizen/downloads,safe,synthetic_known_good
https://www.tn.gov.in/public/forms/en/public,safe,synthetic_known_good
https://www.passportindia.gov.in/portal/forms/en,safe,synthetic_known_good
https://www.irctc.co.in/faq,safe,synthetic_known_good
http://update-amazon-kyc.sbs/claim-reward,phishing,synthetic_pattern
https://amazon-netbanking.win/signin?next=%2Faccount,phishing,synthetic_pattern
https://tinyurl.com/2r6cw2u,phishing,synthetic_shortener
https://npci.org.in/about,safe,synthetic_known_good
https://www-epfo.click/otp-verify,phishing,synthetic_pattern
https://www.npci.org.in,safe,synthetic_known_good
https://hdfc.com@work-login.xyz/verify,phishing,synthetic_at_trick
http://login-phonepe-in.cf/claim-reward,phishing,synthetic_pattern
http://www.axisbank.com/about,safe,synthetic_known_good
https://annauniv.edu/en/home,safe,synthetic_known_good
https://icici.account-verify.ga/signin?next=%2Faccount,phishing,synthetic_pattern
https://www.paytm.com/faq,safe,synthetic_known_good
https://paytm-rewards.xyz/otp-verify,phishing,synthetic_pattern
https://www.moodle.org/portal/portal/downloads/portal,safe,synthetic_known_good
http://www.annauniv.edu/about,safe,synthetic_known_good
http://flipkart.com/faq,safe,synthetic_known_good
https://github.com,safe,synthetic_known_good
https://www.epfindia.gov.in/faq,safe,synthetic_known_good
https://amazn.in/secure/account,phishing,synthetic_typosquat
https://hdfcbank.com/,safe,synthetic_known_good
http://135.236.160.232:8080/secure/account,phishing,synthetic_ip_host
http://92.232.215.125:8080/kyc/update,phishing,synthetic_ip_host
https://tn.gov.in,safe,synthetic_known_good
https://www.flipkart.com/downloads/portal/forms,safe,synthetic_known_good
https://swayam.gov.in/search?q=cyber+safety,safe,synthetic_known_good
https://www.axisbank.com/account/summary,safe,synthetic_known_good
http://login-icici-in.rest/update-card-details,phishing,synthetic_pattern
http://70.80.170.4:8000/wallet/refund?amt=4999,phishing,synthetic_ip_host
http://epfindia.gov.in/account/summary,safe,synthetic_known_good
https://www.irctc.co.in/public/portal/portal/forms,safe,synthetic_known_good
http://tinyurl.com/bh2hzg,phishing,synthetic_shortener
https://www.hdfcbank.com/account/summary,safe,synthetic_known_good
https://phonepey.com/wallet/refund?amt=4999,phishing,synthetic_typosquat
https://gpay-secure-login.rest/wallet/refund?amt=4999,phishing,synthetic_pattern
https://www.phonepe.com/public/citizen/services/info,safe,synthetic_known_good
https://digilocker.gov.in/,safe,synthetic_known_good
https://bhim.secure.in.click-serv.sbs/otp-verify,phishing,synthetic_deep_subdomain
https://www.cert-in.org.in/docs/guide,safe,synthetic_known_good
https://amazon.in,safe,synthetic_known_good
https://icici.com@cf-login.tk/verify,phishing,synthetic_at_trick
https://onlinesbi.sbi/faq,safe,synthetic_known_good
https://login-gpay-in.win/kyc/update,phishing,synthetic_pattern
https://epfo.verify.in.tk-serv.cf/wallet/refund?amt=4999,phishing,synthetic_deep_subdomain
https://icici-rewards.rest/update-card-details,phishing,synthetic_pattern
https://login-epfo-in.rest/login.php,phishing,synthetic_pattern
https://www.paytm.com,safe,synthetic_known_good
https://sancharsaathi.gov.in/account/summary,safe,synthetic_known_good
https://www.gov.in/portal/downloads/downloads,safe,synthetic_known_good
https://www.nptel.ac.in/forms/en/downloads,safe,synthetic_known_good
https://update-netflix-kyc.icu/login.php,phishing,synthetic_pattern
http://www.nic.in/help/contact,safe,synthetic_known_good
https://www.cybercrime.gov.in/faq,safe,synthetic_known_good
http://amazon.in/en/home,safe,synthetic_known_good
https://www.nic.in/faq,safe,synthetic_known_good
https://www-sbi.click/netbanking/login.jsp,phishing,synthetic_pattern
http://login-paytm-in.tk/secure/account,phishing,synthetic_pattern
https://flipkart-refund-claim.xyz/signin?next=%2Faccount,phishing,synthetic_pattern
https://www.incometax.gov.in/portal/forms,safe,synthetic_known_good
http://uidaisupport.sbs/login.php,phishing,synthetic_pattern
https://uidai-refund-claim.rest/secure/account,phishing,synthetic_pattern
https://www.moodle.org/docs/guide,safe,synthetic_known_good
https://t.ly/jzp0f,phishing,synthetic_shortener
https://www.python.org/search?q=cyber+safety,safe,synthetic_known_good
http://www.axisbank.com,safe,synthetic_known_good
http://epfo-secure-login.fit/signin?next=%2Faccount,phishing,synthetic_pattern
https://www.gov.in/help/contact,safe,synthetic_known_good
https://www.irctc.co.in/docs/guide,safe,synthetic_known_good
https://phonepe-kyc-update.rest/claim-reward,phishing,synthetic_pattern
https://paytm.com/,safe,synthetic_known_good
http://www.python.org/,safe,synthetic_known_good
http://sbi-netbanking.win/wallet/refund?amt=4999,phishing,synthetic_pattern
http://200.100.200.42:4433/login.php,phishing,synthetic_ip_host
https://secure.phonepe-online.ga/login.php,phishing,synthetic_pattern
https://flipkart.com/en/home,safe,synthetic_known_good
https://icicibank.com/account/summary,safe,synthetic_known_good
https://irctcsupport.xyz/wallet/refund?amt=4999,phishing,synthetic_pattern
http://www.wikipedia.org/about,safe,synthetic_known_good
https://npci.org.in/,safe,synthetic_known_good
https://arnazon.com/signin?next=%2Faccount,phishing,synthetic_typosquat
https://www.indiapost.gov.in/forms/services/en,safe,synthetic_known_good
http://phonepe-rewards.loan/login.php,phishing,synthetic_pattern
https://flipkart.com/about,safe,synthetic_known_good
https://www.swayam.gov.in/account/summary,safe,synthetic_known_good
https://www.annauniv.edu/docs/guide,safe,synthetic_known_good
https://www.icicibank.com,safe,synthetic_known_good
http://flipkartt.com/claim-reward,phishing,synthetic_typosquat
https://bit.ly/ec3d3vo,phishing,synthetic_shortener
http://airtelsupport.loan/netbanking/login.jsp,phishing,synthetic_pattern
https://nic.in/docs/guide,safe,synthetic_known_good
https://verify-jio.fit/login.php,phishing,synthetic_pattern
https://www.onlinesbi.sbi/help/contact,safe,synthetic_known_good
https://tn.gov.in/login,safe,synthetic_known_good
https://www.epfindia.gov.in/help/contact,safe,synthetic_known_good
https://cybercrime.gov.in/search?q=cyber+safety,safe,synthetic_known_good
https://secure.netflix-online.icu/claim-reward,phishing,synthetic_pattern
http://sancharsaathi.gov.in/,safe,synthetic_known_good
http://sancharsaathi.gov.in/login,safe,synthetic_known_good
https://www.icicibank.com/docs/guide,safe,synthetic_known_good
https://phonepesupport.buzz/kyc/update,phishing,synthetic_pattern
https://irctc-kyc-update.fit/signin?next=%2Faccount,phishing,synthetic_pattern
https://update-axis-kyc.cyou/secure/account,phishing,synthetic_pattern
http://209.144.148.211:4433/wallet/refund?amt=4999,phishing,synthetic_ip_host
https://www.incometax.gov.in/faq,safe,synthetic_known_good
https://rb.gy/9ra919k,phishing,synthetic_shortener
http://digilocker.gov.in/faq,safe,synthetic_known_good
https://onlinesbi.sbi/docs/guide,safe,synthetic_known_good
https://flipkart.com/docs/guide,safe,synthetic_known_good
https://icici.secure.in.click-serv.work/kyc/update,phishing,synthetic_deep_subdomain
https://www.annauniv.edu/search?q=cyber+safety,safe,synthetic_known_good
https://verify-bhim.buzz/netbanking/login.jsp,phishing,synthetic_pattern
https://amazon.in/search?q=cyber+safety,safe,synthetic_known_good
https://paytm.com/about,safe,synthetic_known_good
https://www.indiapost.gov.in/downloads/forms/en,safe,synthetic_known_good
http://verify-irctc.loan/claim-reward,phishing,synthetic_pattern
https://login-bhim-in.ml/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://netflx.cc/signin?next=%2Faccount,phishing,synthetic_typosquat
http://203.30.58.1/kyc/update,phishing,synthetic_ip_host
https://sancharsaathi.gov.in/en/home,safe,synthetic_known_good
https://www.amazon.in/info/downloads,safe,synthetic_known_good
https://tinyurl.com/gfuu8y06,phishing,synthetic_shortener
https://nptel.ac.in/login,safe,synthetic_known_good
https://moodle.org/faq,safe,synthetic_known_good
https://www.phonepe.com/faq,safe,synthetic_known_good
https://moodle.org/about,safe,synthetic_known_good
https://www.paytm.com/portal/portal/downloads/downloads,safe,synthetic_known_good
https://www.passportindia.gov.in/en/home,safe,synthetic_known_good
https://nic.in,safe,synthetic_known_good
https://moodle.org/en/home,safe,synthetic_known_good
https://hdfc-kyc-update.ga/claim-reward,phishing,synthetic_pattern
https://epfosupport.loan/secure/account,phishing,synthetic_pattern
https://www.sancharsaathi.gov.in/help/contact,safe,synthetic_known_good
http://secure.sbi-online.buzz/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://www.hdfcbank.com/services,safe,synthetic_known_good
https://tn.gov.in/account/summary,safe,synthetic_known_good
http://67.9.232.253/login.php,phishing,synthetic_ip_host
https://secure.icici-online.ml/verify?id=8823&token=a91k2,phishing,synthetic_pattern
http://130.117.196.23:8000/signin?next=%2Faccount,phishing,synthetic_ip_host
https://www.incometax.gov.in/about,safe,synthetic_known_good
https://xn--epfo-9ua.icu/login,phishing,synthetic_punycode
http://wikipedia.org/account/summary,safe,synthetic_known_good
http://137.130.67.44:8000/verify?id=8823&token=a91k2,phishing,synthetic_ip_host
https://t.ly/i5e9yhi3,phishing,synthetic_shortener
https://rbi.org.in/help/contact,safe,synthetic_known_good
https://flipkart.com/help/contact,safe,synthetic_known_good
https://sancharsaathi.gov.in/services,safe,synthetic_known_good
https://www.rbi.org.in/faq,safe,synthetic_known_good
https://verify-netflix.ga/claim-reward,phishing,synthetic_pattern
https://irctc.com@icu-login.ga/verify,phishing,synthetic_at_trick
http://182.215.165.54:8000/otp-verify,phishing,synthetic_ip_host
https://incometax.gov.in/services,safe,synthetic_known_good
https://gpay-kyc-update.click/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://www.annauniv.edu/en/en/forms/citizen,safe,synthetic_known_good
https://login-uidai-in.work/secure/account,phishing,synthetic_pattern
http://verify-airtel.win/netbanking/login.jsp,phishing,synthetic_pattern
http://hdfcbnk.net/signin?next=%2Faccount,phishing,synthetic_typosquat
https://www.github.com/account/summary,safe,synthetic_known_good
http://42.74.147.22/claim-reward,phishing,synthetic_ip_host
https://verify-amazon.tk/signin?next=%2Faccount,phishing,synthetic_pattern
https://axis.account-verify.loan/secure/account,phishing,synthetic_pattern
https://www.incometax.gov.in/citizen/en,safe,synthetic_known_good
https://bhim.account-verify.click/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://www.moodle.org/forms/public/services,safe,synthetic_known_good
https://paytnm.com/update-card-details,phishing,synthetic_typosquat
http://hdfcbank.com/about,safe,synthetic_known_good
https://hdfcbnk.net/update-card-details,phishing,synthetic_typosquat
https://secure.axis-online.fit/wallet/refund?amt=4999,phishing,synthetic_pattern
http://www.sancharsaathi.gov.in/about,safe,synthetic_known_good
https://google.com/search?q=cyber+safety,safe,synthetic_known_good
https://www.phonepe.com/search?q=cyber+safety,safe,synthetic_known_good
https://www-bhim.buzz/netbanking/login.jsp,phishing,synthetic_pattern
http://www.npci.org.in/en/home,safe,synthetic_known_good
https://paytm-netbanking.ga/wallet/refund?amt=4999,phishing,synthetic_pattern
https://wikipedia.org/search?q=cyber+safety,safe,synthetic_known_good
https://phonepe-netbanking.sbs/update-card-details,phishing,synthetic_pattern
https://www.flipkart.com/public/forms,safe,synthetic_known_good
https://www.sancharsaathi.gov.in/faq,safe,synthetic_known_good
https://www.incometax.gov.in/search?q=cyber+safety,safe,synthetic_known_good
https://amazon-secure-login.cyou/login.php,phishing,synthetic_pattern
https://tinyurl.com/kpsok272,phishing,synthetic_shortener
https://www.rbi.org.in/docs/guide,safe,synthetic_known_good
https://www.phonepe.com/docs/guide,safe,synthetic_known_good
http://gov.in/account/summary,safe,synthetic_known_good
https://cutt.ly/g542ahh,phishing,synthetic_shortener
https://icici.login.co.xyz-serv.xyz/netbanking/login.jsp,phishing,synthetic_deep_subdomain
https://www.sancharsaathi.gov.in/info/forms/info/en,safe,synthetic_known_good
https://www.axisbank.com/docs/guide,safe,synthetic_known_good
https://axis.account.in.cyou-serv.click/otp-verify,phishing,synthetic_deep_subdomain
https://secure.uidai-online.cyou/secure/account,phishing,synthetic_pattern
http://update-icici-kyc.cyou/login.php,phishing,synthetic_pattern
https://www.uidai.gov.in/citizen/downloads,safe,synthetic_known_good
https://surl.li/g5ans3,phishing,synthetic_shortener
https://hdfc.verify.com.work-serv.cyou/wallet/refund?amt=4999,phishing,synthetic_deep_subdomain
https://www.sancharsaathi.gov.in/docs/guide,safe,synthetic_known_good
https://amazon-rewards.cyou/verify?id=8823&token=a91k2,phishing,synthetic_pattern
https://gpay.account.in.cyou-serv.ml/signin?next=%2Faccount,phishing,synthetic_deep_subdomain
https://www.gov.in/en/home,safe,synthetic_known_good
http://73.198.97.247:8080/wallet/refund?amt=4999,phishing,synthetic_ip_host
https://flipkartt.com/netbanking/login.jsp,phishing,synthetic_typosquat
https://hdfcbank.com/help/contact,safe,synthetic_known_good
http://29.160.87.109:8000/signin?next=%2Faccount,phishing,synthetic_ip_host
https://www.paytm.com/en/info/public/public,safe,synthetic_known_good
https://www.npci.org.in/services/services/forms,safe,synthetic_known_good
https://hdfcbnk.net/claim-reward,phishing,synthetic_typosquat
https://icicisupport.buzz/update-card-details,phishing,synthetic_pattern
https://update-bhim-kyc.rest/signin?next=%2Faccount,phishing,synthetic_pattern
https://is.gd/ow9k2tg,phishing,synthetic_shortener
https://www.cybercrime.gov.in/portal/services/forms,safe,synthetic_known_good
https://flipkartsupport.rest/wallet/refund?amt=4999,phishing,synthetic_pattern
https://update-paytm-kyc.cyou/signin?next=%2Faccount,phishing,synthetic_pattern
http://arnazon.com/otp-verify,phishing,synthetic_typosquat
https://login-jio-in.win/kyc/update,phishing,synthetic_pattern
https://digilocker.gov.in/login,safe,synthetic_known_good
https://www.nptel.ac.in/faq,safe,synthetic_known_good
https://paytnm.com/login.php,phishing,synthetic_typosquat
https://surl.li/08gnj,phishing,synthetic_shortener
https://nic.in/en/home,safe,synthetic_known_good
https://www.amazon.in/account/summary,safe,synthetic_known_good
https://paytm-kyc-update.cyou/verify?id=8823&token=a91k2,phishing,synthetic_pattern
http://epfo.account-verify.loan/claim-reward,phishing,synthetic_pattern
https://arnazon.com/update-card-details,phishing,synthetic_typosquat
https://uidai.gov.in,safe,synthetic_known_good
https://axis-kyc-update.top/update-card-details,phishing,synthetic_pattern
https://www.axisbank.com/info/services/portal/citizen,safe,synthetic_known_good
https://www.indiapost.gov.in/docs/guide,safe,synthetic_known_good
https://www.nptel.ac.in/info/portal/forms/forms,safe,synthetic_known_good
https://nic.in/,safe,synthetic_known_good
https://jio.login.in.fit-serv.click/otp-verify,phishing,synthetic_deep_subdomain
https://www.annauniv.edu,safe,synthetic_known_good
http://69.18.249.72/login.php,phishing,synthetic_ip_host
